user_address,total_positions,current_balance,rank_1d_place,rank_1d_amount,smart_score,total_pnl,traded_usd_volume_last_30d_sum,active_bets_amount,finished_bets_amount,finished_bets_pnl,best_trade_roi_proc,best_trade_roi_amount,worst_trade_roi_proc,worst_trade_roi_amount,win_rate,effective_count,num_markets,trader_type_bagholder,trader_type_contrarian,trader_type_lottery_ticket,trader_type_new,trader_type_novice,trader_type_reverse_cramer,trader_type_senior,trader_type_trend_follower,trader_type_veteran,trader_type_waiting_for_the_money,trader_type_whale_splash,trader_bets_0_0,trader_bets_0_1,trader_bets_0_2,trader_bets_0_3,trader_bets_0_4,trader_bets_0_5,trader_bets_0_6,trader_bets_0_7,trader_bets_0_8,trader_bets_0_9,most_traded_categories_politics,most_traded_categories_sport,most_traded_categories_music,most_traded_categories_crypto,most_traded_categories_mentions,most_traded_categories_weather,most_traded_categories_culture,most_traded_categories_other,smart_score_categories_politics,smart_score_categories_sport,smart_score_categories_music,smart_score_categories_crypto,smart_score_categories_mentions,smart_score_categories_weather,smart_score_categories_culture,smart_score_categories_other,win_rate_categories_politics,win_rate_categories_sport,win_rate_categories_music,win_rate_categories_crypto,win_rate_categories_mentions,win_rate_categories_weather,win_rate_categories_culture,win_rate_categories_other
0x9048cdcd7d45e4dcda31cc0fc17d91149b412759,56,90.01,#5468,$0,32.54,3036.55,7143.0,596.68,2266.85,2815.74,11627.29,2383.36,-87.1,-115.58,0.4285714285714285,3.287249178560592,42,1,1,1,1,0,0,0,0,0,0,0,218.47,416.31,146.87,10.0,453.16,426.69,252.85,323.69,658.44,50.0,39.0,0,0,1.0,0,0,1.0,15.0,2.700803505580749,0,0,-9.9,0,0,0,18.9657346570623,0.5,0,0,0.0,0,0,0,0.3076923076923077
0x905afcc09b376843b0757c4360f0cddd90b6e7c3,112,0.0,#87139,$10.0k,74.35,117.33,0.0,0.0,154.72,117.33,3116.67,62.33,-100.0,-2.0,0.6428571428571429,9.803983063706209,112,0,1,1,0,1,0,0,0,0,0,0,153.72,1.0,0,0,0,0,0,0,0,0,0,0,0,112.0,0,0,0,0,0,0,0,74.34992223125452,0,0,0,0,0,0,0,0.6428571428571429,0,0,0,0
0x907a3812c0a0b31d13f22cccd1576ee14ecd1083,22,0.41,#384975,$3,46.44,0.64,0.0,0.0,0.22,0.64,5456.1,0.55,-100.0,-0.01,0.3636363636363636,4.690415749769478,22,0,1,1,1,0,0,0,0,0,0,0,0.05,0.1,0.06,0.02,0.01,0,0,0.01,0.02,0,12.0,10.0,0,0,0,0,0,0,34.29460587059666,20.087480339137514,0,0,0,0,0,0,0.4166666666666667,0.3,0,0,0,0,0,0
0x9094746c9454cf4db5a6810df9fd3213385f54b3,73,1.28,#68676,$2.0k,51.97,199.07,0.0,0.0,184.65,199.07,912.5,13.69,-92.0,-14.72,0.6986301369863014,5.249072655602416,73,0,1,1,1,0,1,0,0,0,0,0,2.5,27.5,80.16,6.0,6.0,10.54,21.18,10.64,13.63,6.5,1.0,58.0,0,14.0,0,0,0,0,-0.01001001001001001,15.391359065167663,0,31.71302156044394,0,0,0,0,0.0,0.7586206896551724,0,0.5,0,0,0,0
0x90cb9a8d4021dd4b9eb8d82a9e18de034aff1cc8,61,130.45,#264997,$0,66.47,107.54,173.0,5.31,86.64,108.38,3125.81,31.98,-100.0,-3.56,0.3275862068965517,6.714113893747598,58,1,1,1,1,0,0,0,0,0,0,0,41.3,32.62,9.01,9.85,4.0,1.0,1.0,0,0,0,13.0,0,0,40.0,0,0,5.0,3.0,6.883794103972302,0,0,54.79333748651351,0,0,-0.8736613771058942,-1.1082770733585425,0.15384615384615385,0,0,0.38461538461538464,0,0,0.5,0.0
0x90d9f30d15b1bd7eb1dda125a8ba41b4b14c8d05,32,0.46,#389519,$32,44.54,0.53,0.0,0.0,0.31,0.53,3604.06,0.36,-100.0,-0.01,0.2666666666666666,5.396389786892844,30,0,1,1,1,0,0,0,0,0,0,0,0.14,0.08,0.07,0.03,0.02,0,0,0,0,0.03,12.0,11.0,0,4.0,0,0,2.0,1.0,34.294605944667225,31.750286023205298,0,12.408449585703273,0,0,-0.20495848730044855,-4.705882352941177,0.16666666666666666,0.36363636363636365,0,0.5,0,0,0.0,0.0
0x918c5d6b0eead0562d7235c99fd797523fbab2ee,82,0.75,#96249,$10.1k,75.59,95.11,0.0,0.0,98.73,95.11,9400.0,94.0,-100.0,-5.0,0.1097560975609756,7.846984992853014,82,0,1,1,1,0,0,0,0,0,0,0,65.96,15.02,5.0,3.75,1.5,4.86,0,0,1.5,0,0,0,0,82.0,0,0,0,0,0,0,0,75.59332291367357,0,0,0,0,0,0,0,0.10975609756097561,0,0,0,0
0x9225d26d17a5d0aebe160d6bfcfc7ac96b83ba7f,16,0.58,#268186,$12,39.55,0.4,0.0,0.0,0.16,0.4,5163.67,0.52,-100.0,-0.01,0.125,3.995431606162495,16,0,1,1,1,0,0,0,0,0,0,0,0.12,0.04,0.02,0.03,0,0,0,0.01,0.02,0,8.0,7.0,0,0,0,1.0,0,0,27.943278068215402,-5.236001894747744,0,0,0,-0.12144539270771174,0,0,0.25,0.0,0,0,0,0.0,0,0
0x93685397268fee22d435930d749da9fdacc2e5d3,32,3.39,#271807,$191,34.74,60.03,139.0,0.0,74.3,60.03,1152.25,46.09,-100.0,-4.2,0.4375,4.299856840491196,32,0,1,1,1,0,0,0,0,0,0,0,15.0,9.0,13.0,24.14,10.0,8.0,13.66,1.3,3.0,0,0,0,0,30.0,0,0,0,2.0,0,0,0,33.305697981285284,0,0,0,11.515439250632884,0,0,0,0.43333333333333335,0,0,0,0.5
0x941bd9066733e7cef97f1ea0b507161df60a7009,32,2.29,#372551,$6,53.21,0.72,0.0,0.0,0.38,0.72,7593.82,0.76,-99.99,-0.02,0.3125,5.3743118933100815,32,0,1,1,1,0,1,0,0,0,0,0,0.1,0.1,0.06,0.02,0.01,0.01,0.01,0,0.01,0.05,15.0,10.0,0,4.0,0,0,0,3.0,-1.3068863509671629,30.203311578378024,0,-2.4287763599977783,0,0,0,-1.2940517085483387,0.4666666666666667,0.3,0,0.0,0,0,0,0.0
0x9422f0e5a2c4358bdd2a901aa2a31f58e04ef273,3105,949.6,#1514,$11.9k,57.58,1514.34,8842.0,700.44,1869.84,490.63,8834.27,196.47,-100.0,-10.0,0.4786885245901639,10.0,2135,1,1,1,0,0,0,1,0,0,0,0,2019.88,87.61,27.85,0,0,0,0,0,0,4.5,645,1048,97,241,8,81,418,567,53.075768638377454,42.32474614314831,29.542051365986126,23.70650528920068,25.879815544497493,67.108915846541,64.42279026945249,59.16426188454289,0.6070528967254408,0.35959885386819485,0.5306122448979592,0.4727272727272727,1.0,0.5138888888888888,0.45255474452554745,0.55
0x94d29ee7b6d4a3a0c9153f18fed0bc0197fdd29c,28,85.66,#397054,$5.1k,36.64,108.62,253.0,0.0,92.5,104.62,9900.0,98.99,-100.0,-6.24,0.4285714285714285,3.7005112542084904,28,0,1,1,1,0,0,0,0,0,0,0,50.12,12.18,6.75,3.1,2.0,19.4,12.9,10.31,0,9.5,0,23.0,0,3.0,0,0,0,2.0,0,35.863056886891926,0,-0.557230486697183,0,0,0,10.770329614269007,0,0.391304347826087,0,0.3333333333333333,0,0,0,1.0
0x95108128fd21b26fbdca28f784a8469707509d19,84,0.01,#5118,$0,40.77,32277.98,2462.0,656.57,24378.51,33747.9,8381.92,20952.01,-100.0,-2099.98,0.3846153846153846,4.118574238691252,78,1,1,1,1,0,1,0,0,0,0,0,2248.65,5341.35,4066.23,4881.98,1566.69,3565.29,1300.0,2066.51,2720.72,1420.0,30.0,31.0,0,18.0,0,0,3.0,2.0,22.26812364524346,0.9198777537151676,0,-3.5653359486692375,0,0,-0.5930357738552315,6.256726132041258,0.28,0.6129032258064516,0,0.05555555555555555,0,0,0.6666666666666666,1.0
0x95a3e6ed3a7e703589eb84ce86f7bb2862d1046e,157,0.0,#1266,$681.7k,75.52,57815.12,0.0,0.0,43943.86,57815.12,331900.0,28.46,-100.0,-600.0,0.5923566878980892,7.628243366953807,157,0,1,1,0,1,0,0,0,0,0,0,14236.52,20851.78,3642.84,671.14,0,1.0,0,0,0,0,92.0,20.0,2.0,19.0,3.0,0,4.0,17.0,70.02123464591158,31.27439993077943,-0.09912665862742857,11.30603830586989,14.000880606429234,0,-0.09472369895749175,5.509788861369719,0.5978260869565217,0.65,0.5,0.5263157894736842,0.6666666666666666,0,0.5,0.5882352941176471
0x9612317ef672d7b2b9bb503a27576fa02d1acade,21,0.87,#423403,$24,45.37,0.3,0.0,0.0,0.21,0.3,2172.94,0.22,-100.0,-0.01,0.2857142857142857,4.582575688362871,21,0,1,1,1,0,0,0,0,0,0,0,0.14,0.05,0.03,0.03,0.03,0.02,0.01,0,0,0.01,7.0,10.0,0,1.0,0,0,0,3.0,-0.10912946687183775,31.306548792171306,0,-0.9888132955717833,0,0,0,17.14730299435175,0.0,0.4,0,0.0,0,0,0,0.6666666666666666
0x961cec8386f2c866503cde5a472f66472ffd56c1,24,0.53,#413407,$23,43.9,0.33,0.0,0.0,0.25,0.33,4900.0,0.49,-99.99,-0.02,0.0909090909090909,4.3519871171849545,22,0,1,1,1,0,0,0,0,0,0,0,0.16,0.08,0.01,0.04,0,0,0,0,0.01,0.03,14.0,8.0,0,0,0,0,0,0,33.66049346705285,-2.5849994831404826,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,0,0,0,0
0x9623f3ceae34b1d950670ddcd48da624f1c81cfe,13,36.56,#37724,$2,31.15,11.23,45.0,0.0,13.0,11.23,942.11,9.42,-100.0,-1.0,0.3076923076923077,3.605551275429155,13,0,1,1,1,0,0,0,0,0,0,0,6.0,3.0,5.0,1.0,1.0,0,0,0,1.0,0,0,0,0,13.0,0,0,0,0,0,0,0,31.148401688687617,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0
0x963687b76cbeee212954ca44b281396a86011835,19,272.28,#363057,$559,39.95,200.48,60.0,0.0,58.81,200.48,7042.86,255.66,-100.0,-5.48,0.0526315789473684,4.035739408168379,19,0,1,1,1,0,0,0,0,0,0,0,60.02,0,0,0,0,0,0,0,0,0,2.0,0,0,14.0,0,3.0,0,0,-0.18263876359556533,0,0,34.37952434403231,0,-0.2702406914154988,0,0,0.0,0,0,0.07142857142857142,0,0.0,0,0
0x96c4b0f5d839f5cb44ae07762441559ee2c2bfde,520,10.25,#174434,$0,73.56,146989.9,0.0,0.01,169970.62,141557.34,96255.77,644.23,-96.44,-3085.87,0.4307692307692308,8.673806484285814,520,0,1,1,0,1,0,0,0,0,0,0,96613.45,52131.6,41488.99,31658.39,5449.54,3565.2,5676.25,808.79,1931.37,947.29,176.0,108.0,5.0,150.0,0,6.0,25.0,50.0,35.869242875617076,8.419292677060819,-0.4997760100284399,55.214520039921666,0,2.0554358113454536,11.820816163278272,-0.18514526714366739,0.4772727272727273,0.25,0.2,0.5333333333333333,0,0.3333333333333333,0.32,0.44
0x96d62f6d4ffb02d7f7f4a35d815b0aa9883837bb,52,0.01,#63328,$2.2k,36.16,236.21,0.0,0.0,400.24,236.21,1011.12,20.22,-100.0,-15.0,0.4230769230769231,6.127681322405091,52,0,1,1,1,0,0,0,0,0,0,0,20.46,91.06,68.89,80.95,15.0,84.98,28.9,5.0,0,0,50.0,0,0,0,1.0,0,1.0,0,32.40170056264118,0,0,0,6.949180410646228,0,9.9,0,0.4,0,0,0,1.0,0,1.0,0
0x96ed98f5e22ab822ae75ed084c0ffc191e10a350,173,265.85,#302066,$0,65.12,1489.24,0.0,244.42,1256.77,1608.68,2895.81,1245.15,-100.0,-50.0,0.282051282051282,6.577930424911788,156,1,1,1,0,1,1,0,0,0,0,0,571.12,311.88,294.7,167.0,125.5,111.7,42.0,38.0,45.0,0,138.0,0,6.0,0,0,2.0,11.0,16.0,65.63762949447808,0,-13.034173260626263,0,0,-6.39341046816634,26.432202303442235,14.245997810628895,0.264,0,0.5,0,0,0.0,0.45454545454545453,0.26666666666666666
0x971bf8c5c449cdfb83484375ae19749b38eeec79,52,0.77,#30562,$93.1k,54.05,993.13,0.0,0.0,481.92,993.13,3309.1,294.11,-100.0,-46.99,0.0576923076923076,5.4599579855269145,52,0,1,0,1,0,0,0,0,0,0,0,458.63,12.0,0,0,0,0,0,0,0,0,13.0,3.0,1.0,14.0,0,7.0,7.0,7.0,-0.09355457408827209,-0.11901945264121092,-0.040160642570281124,33.36714797713677,0,-0.10011351394337803,-0.3953751211974735,23.375336910537214,0.0,0.0,0.0,0.07142857142857142,0,0.0,0.0,0.2857142857142857
0x97928d1617b4b8eb0a78fd83e6e9ae4497079212,37,1590.01,#1862,$12.1k,34.3,2874.41,15176.0,4.02,2798.21,2231.62,2261.3,844.81,-100.0,-145.45,0.2857142857142857,3.672663730855296,35,1,1,1,1,0,0,0,0,0,0,0,1988.21,1169.62,1027.2,583.09,619.16,515.83,0,89.28,0,0,31.0,0,0,5.0,0,1.0,0,0,33.06253450262141,0,0,-0.04118791344498257,0,-6.91537912050309,0,0,0.3103448275862069,0,0,0.2,0,0.0,0,0
0x97bcb1873605e3b07e74898e2050974c8bf930cd,102,0.26,#276841,$0,43.68,56146.34,83666.0,356.24,31660.57,60901.04,3172.41,6362.86,-100.0,-2000.98,0.173469387755102,4.412362989588968,98,1,1,1,0,1,0,0,0,0,0,0,9515.63,15613.66,4969.3,6300.0,200.0,0,0,0,0,10.0,4.0,0,0,98.0,0,0,0,0,-0.08834922179470427,0,0,43.5328287405475,0,0,0,0,0.3333333333333333,0,0,0.16842105263157894,0,0,0,0
0x97ea14a11cdf50057f3de6b30fb3f3f168a59fc0,69,86.88,#32086,$0,59.48,615.17,9.0,18.33,211.12,620.25,6517.35,130.02,-100.0,-20.0,0.171875,6.008405671533947,64,0,1,1,1,0,0,0,0,0,0,0,205.74,25.8,0,0,0,0,0,1.0,0,0,49.0,3.0,0,2.0,2.0,5.0,1.0,7.0,47.588104711339966,16.60961976223005,0,-0.41685357711791604,-0.14284985478507467,-0.3984301948837583,6.45,18.70920399388362,0.1702127659574468,0.3333333333333333,0,0.0,0.0,0.0,1.0,0.25
0x98bec9c7a1db4d1b95f0f92b315f9d921d77b7ca,41,1.72,#20836,$42.6k,40.72,1896.62,0.0,0.0,1624.52,1864.0,2512.55,1873.04,-86.62,-205.78,0.3170731707317073,4.112849658977676,41,0,1,1,1,0,0,0,0,0,1,0,675.49,568.85,325.88,176.4,0,21.2,0,23.4,0,11.52,10.0,15.0,0,15.0,0,0,0,1.0,23.51871391295258,15.902516274753847,0,2.6445529468152,0,0,0,-0.6430863606191364,0.3,0.4,0,0.26666666666666666,0,0,0,0.0
0x98c04d5997f94032f17751c1046ddc0678696f9c,55,177.67,#308120,$649,59.65,580.62,1297.0,26.87,334.97,602.24,2105.83,421.16,-100.0,-20.0,0.2941176470588235,6.024991763397721,51,1,1,1,1,0,0,0,0,0,0,0,174.34,109.0,58.97,20.0,9.0,47.0,16.0,0,0,0,5.0,22.0,0,28.0,0,0,0,0,-0.5757056665765541,0.6468999203223947,0,45.16551336055456,0,0,0,0,0.0,0.3333333333333333,0,0.2962962962962963,0,0,0,0
0x9919ccea9d728d5de7318e59abef8faafe21d378,29,44.06,#24624,$18,35.3,28.95,124.0,6.0,39.23,36.72,705.85,27.67,-100.0,-2.0,0.5454545454545454,4.0773575861961655,22,1,1,1,1,0,0,0,0,0,0,0,14.02,10.68,15.32,10.65,14.5,6.0,2.0,1.0,0,0,16.0,2.0,0,0,0,0,6.0,5.0,17.073604453412702,-7.781228410438415,0,0,0,0,-1.2359550561797752,20.913804137615536,0.6428571428571429,0.0,0,0,0,0,0.0,0.6
0x99522923ea032ea03080c65f9ad9183d1a292edb,380,587.02,#23461,$1.2k,45.22,547.23,440.0,15.77,1141.1,479.36,11641.39,169.16,-100.0,-4.0,0.5353260869565217,10.0,368,1,1,1,0,1,0,0,0,0,0,0,1118.25,0,0,0,0,0,0,0,0,0,144.0,69.0,2.0,43.0,0,2.0,22.0,98.0,40.57065681062213,51.573485810681746,-0.01001999999983968,18.881658678197844,0,9.189062827241825,14.904315346131272,27.660900923213163,0.625,0.3088235294117647,0.0,0.4883720930232558,0,1.0,0.5238095238095238,0.5842696629213483
0x9987b432e401afdf64d9ab83eef52a8116f246a8,21,177.3,#379902,$1.1k,41.17,112.45,73.0,0.0,64.86,112.45,8722.23,175.3,-100.0,-6.38,0.0476190476190476,4.158218048213421,21,0,1,1,1,0,0,0,0,0,0,0,73.39,0,0,0,0,0,0,0,0,0,1.0,3.0,0,15.0,0,1.0,0,1.0,-0.2270089169290747,-0.19170623280338087,0,34.7110527274406,0,-0.193669527350125,0,-0.16260162601626016,0.0,0.0,0,0.06666666666666667,0,0.0,0,0.0
0x99984e22205053950eb25453779267bcc1aee858,1610,1006.59,#5170,$1.5k,55.85,5821.52,6058.0,368.28,7054.43,4125.13,8200.0,8.2,-100.0,-37.1,0.7629000653167864,10.0,1531,0,1,1,0,0,0,1,0,0,0,0,1528.9,1640.1,1037.4,1251.81,883.83,2187.35,1602.92,723.66,16.0,0,676,223,32,252,7,27,98,295,43.063643835819995,62.888098802382835,17.995359368740186,73.32876927722742,20.713082122004124,23.438159859563996,24.30824345068247,37.1312987339883,0.7633228840125392,0.7037037037037037,0.7666666666666667,0.7967479674796748,0.7142857142857143,0.6666666666666666,0.7526881720430108,0.7906137184115524
0x9999ea563424d0dc1784320dadbdb73d00a717bf,36,1.88,#425328,$5,34.69,0.25,0.0,0.0,0.4,0.25,3604.06,0.36,-100.0,-0.03,0.3888888888888889,5.656674901195419,36,0,1,1,1,0,0,0,0,0,0,0,0.09,0.08,0.06,0.02,0.03,0.02,0.03,0.01,0.01,0.05,20.0,5.0,0,5.0,0,1.0,3.0,2.0,-1.283861733424466,22.13707297223541,0,-2.187524865913226,0,-0.23536759951908853,-2.245577880000014,-0.6712876776731559,0.45,0.4,0,0.4,0,0.0,0.3333333333333333,0.0
0x99e23c1b78488e9d8b20818244affa9a7aae2cdf,10,0.01,#452398,$1,31.31,0.1,0.0,0.0,0.1,0.1,566.72,0.06,-100.0,-0.01,0.5,3.16227765880808,10,0,1,1,1,0,1,0,0,0,0,0,0.01,0.03,0.03,0.01,0.01,0,0,0,0,0.01,4.0,4.0,0,2.0,0,0,0,0,-2.6515440783021593,17.751886961583622,0,14.000714267478653,0,0,0,0,0.25,0.5,0,1.0,0,0,0,0
0x99fb735412048248d609fe6a1df5e9b61bebceea,18,234.05,#366459,$791,37.62,164.89,56.0,0.0,53.44,164.89,8233.33,215.71,-100.0,-7.01,0.0555555555555555,3.79965114884214,18,0,1,1,1,0,0,0,0,0,0,0,56.34,0,0,0,0,0,0,0,0,0,1.0,2.0,0,12.0,0,0,0,3.0,-0.16334528542738896,-0.15867614335512614,0,-0.3165969934435909,0,0,0,15.982600518678607,0.0,0.0,0,0.0,0,0,0,0.3333333333333333
0x9a0812764e64a80dc7c79148c987bc9dc7d880f1,34,100.0,#265085,$0,36.79,156.9,0.0,5.79,103.27,163.11,900.0,180.0,-100.0,-7.85,0.2580645161290322,3.716438665989469,31,1,1,1,1,0,0,0,0,0,0,0,31.85,35.0,10.79,8.32,8.0,17.0,4.0,0,4.0,0,28.0,6.0,0,0,0,0,0,0,34.90565640712665,-1.2405816802370853,0,0,0,0,0,0,0.2962962962962963,0.0,0,0,0,0,0,0
0x9a446e9bc991a4996cb32c364efdbe06ad4fd282,33,2.57,#274512,$0,35.0,176.1,262.0,12.12,209.35,199.87,693.65,17.48,-100.0,-11.97,0.5833333333333334,3.585267100029516,24,1,1,1,1,0,0,0,0,0,0,0,33.23,25.65,65.57,27.45,53.36,56.72,0,0,0,0,0,0,0,32.0,0,0,0,1.0,0,0,0,34.9959832575876,0,0,0,-1.9000302260767743,0,0,0,0.5833333333333334,0,0,0,0.0
0x9a47a06716ff8e70f85f6ce298d9109a80ec69db,33,3.18,#330991,$10,53.03,1.5,0.0,0.0,0.39,1.5,8233.33,1.65,-100.0,-0.03,0.303030303030303,5.356989461421807,33,0,1,1,1,0,0,0,0,0,0,0,0.13,0.06,0.04,0.03,0.02,0.06,0.01,0.01,0,0.03,14.0,10.0,0,8.0,0,0,1.0,0,-1.985547038397437,30.203099543420585,0,9.305767938083745,0,0,-0.020519664351844887,0,0.2857142857142857,0.2,0,0.5,0,0,0.0,0
0x9a5977ad7828220aeb7bacff91a120a7fa1b1d9f,17,128.34,#497185,$14,32.18,78.36,15.0,0.0,91.0,78.36,669.24,66.92,-100.0,-10.0,0.5294117647058824,3.7369191001932576,17,0,1,1,1,0,0,0,0,0,0,0,18.0,13.0,3.0,10.0,30.0,5.0,0,0,5.0,7.0,1.0,3.0,0,13.0,0,0,0,0,-0.01001001001001001,-2.869499511110976,0,33.306929272817506,0,0,0,0,0.0,0.3333333333333333,0,0.6153846153846154,0,0,0,0
0x9a7b61c21e374678af3f7bb73516335ad201de1d,58,119.79,#18049,$584,53.25,195.74,461.0,107.94,256.78,203.81,2101.62,105.08,-100.0,-15.0,0.3773584905660377,6.708557370768262,53,1,1,1,1,0,1,0,0,0,0,0,38.0,96.78,71.0,45.0,55.0,29.0,0,5.0,81.0,20.0,2.0,0,0,56.0,0,0,0,0,0,0,0,53.24614553353555,0,0,0,0,0,0,0,0.37735849056603776,0,0,0,0
0x9a80308b37cd2c912ce28283831ecbc322ae6d8c,22,0.62,#413349,$28,44.92,0.32,0.0,0.0,0.2,0.32,4445.89,0.44,-100.0,-0.01,0.15,4.4721359486175185,20,0,1,1,1,0,0,0,0,0,0,0,0.14,0,0.05,0.01,0,0,0,0,0,0.01,13.0,7.0,0,0,0,0,0,0,35.694957577894066,-0.058128378837711,0,0,0,0,0,0,0.07692307692307693,0.2857142857142857,0,0,0,0,0,0
0x9b301312290264c9c67771400f4f9bd8975eec9e,64,0.0,#33047,$31.9k,38.68,871.73,0.0,0.0,687.32,871.73,1185.21,867.45,-63.01,-59.22,0.15625,3.906849013242865,64,0,1,1,1,0,0,0,0,0,0,0,230.19,67.0,45.0,135.73,38.66,0,130.55,0,0,0,19.0,0,0,11.0,0,13.0,18.0,3.0,19.24697326995303,0,0,0.7727870001644039,0,3.3671839670340358,-0.16205638999730418,-0.12508335747399338,0.10526315789473684,0,0,0.2727272727272727,0,0.15384615384615385,0.16666666666666666,0.0
0x9b3c12d60bcd85ec3c0bdb0b29734352fd12b892,19,10.01,#31164,$55,35.51,77.32,344.0,0.0,82.0,77.32,784.96,47.1,-100.0,-5.0,0.3684210526315789,3.766366082179581,19,0,1,1,1,0,0,0,0,0,0,0,128.0,36.0,6.0,5.0,0,0,10.0,0,0,0,4.0,0,0,15.0,0,0,0,0,19.55759255622873,0,0,15.3375735001014,0,0,0,0,0.5,0,0,0.3333333333333333,0,0,0,0
0x9b837f2b4a947263b8d693ae8b14af05098cee1d,14,316.61,#358137,$565,33.05,244.27,39.0,0.0,37.85,244.27,6953.18,278.12,-100.0,-5.83,0.0714285714285714,3.338353483619227,14,0,1,1,1,0,0,0,0,0,0,0,39.05,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,1.0,0,1.0,0,0,0,30.716931988700505,0,-0.19366952735012502,0,-0.04503187790866454,0,0,0,0.08333333333333333,0,0.0,0,0.0
0x9b8fc959ff729f0013469a337fbf538a1982f984,13,287.11,#287801,$261,32.58,219.47,49.0,0.0,44.53,219.47,6566.67,260.04,-100.0,-7.84,0.0769230769230769,3.2904675988613383,13,0,1,1,1,0,0,0,0,0,0,0,49.23,0,0,0,0,0,0,0,0,0,1.0,1.0,0,7.0,0,1.0,1.0,2.0,-0.3626943005181348,-0.07049345417925479,0,25.35276924470457,0,-0.08222050824473584,-0.14198782961460443,-0.15157081085528074,0.0,0.0,0,0.14285714285714285,0,0.0,0.0,0.0
0x9ba47bd14c302f4d0c286bd1b479358bda2055e9,246,0.01,#82503,$0,69.85,1207.55,0.0,1.32,933.31,1215.25,30766.69,307.67,-44.31,-17.86,0.0983606557377049,7.055580490608246,244,1,1,1,0,1,0,0,0,0,0,0,635.4,325.44,107.04,20.46,11.0,0,0,13.41,4.19,43.98,11.0,19.0,0,214.0,0,0,0,2.0,-0.27056506660825486,30.447476589904802,0,63.3803442509221,0,0,0,0,0.0,0.10526315789473684,0,0.102803738317757,0,0,0,0
0x9bcab737696b730f21a886cb2bb9a06b7979fdb2,46,0.0,#184302,$0,41.42,141.6,413.0,0.09,62.61,14.71,616.59,15.62,-84.69,-7.35,0.5128205128205128,4.183970178960059,39,1,1,1,1,0,0,0,0,0,0,0,64.32,51.8,3.0,7.2,0,4.0,6.0,3.0,0,0,14.0,6.0,0,24.0,0,0,0,2.0,-0.07381768647847739,-1.2660322587881425,0,36.37186782192647,0,0,0,-0.03831315917719998,0.7142857142857143,0.3333333333333333,0,0.5,0,0,0,0.5
0x9be6dfa76b706dc5a7942957d72899c1cdfc9f23,12,0.72,#277884,$14,32.23,0.12,0.0,0.0,0.12,0.12,1900.0,0.19,-100.0,-0.01,0.1666666666666666,3.444435339979065,12,0,1,1,1,0,0,0,0,0,0,0,0.09,0.04,0.06,0.07,0,0.02,0,0.04,0,0.03,8.0,2.0,0,0,0,1.0,1.0,0,27.781694384183133,14.000714247280694,0,0,0,-0.12144539270771174,-0.6381725210902788,0,0.125,0.5,0,0,0,0.0,0.0,0
0x9bff9c57d8993628d1d254d6f77a765062f25980,18,0.43,#420783,$15,41.05,0.31,0.0,0.0,0.19,0.31,4445.89,0.44,-99.99,-0.02,0.1111111111111111,4.146156140035659,18,0,1,1,1,0,0,0,0,0,0,0,0.15,0.03,0.03,0.02,0,0.01,0.01,0,0,0.03,7.0,7.0,0,3.0,0,0,1.0,0,25.04550170970862,-0.733685049884698,0,-1.0834637015289705,0,0,-0.07048647532031217,0,0.14285714285714285,0.14285714285714285,0,0.0,0,0,0.0,0
0x9c534e01d3be047f0c37ac7440ccf645e7d2f0a1,35,2.42,#359257,$8,56.32,0.91,0.0,0.0,0.39,0.91,8233.33,0.82,-100.0,-0.02,0.4571428571428571,5.688528511400617,35,0,1,1,1,0,0,0,0,0,0,0,0.11,0.06,0.04,0.04,0.01,0.03,0.04,0.01,0,0.05,18.0,11.0,0,4.0,0,0,1.0,1.0,-0.7390830613500079,32.83458538500368,0,-1.4133126823752926,0,0,-0.8695652173913043,-0.3949325943265261,0.5,0.5454545454545454,0,0.25,0,0,0.0,0.0
0x9c99e2b993c942b8090cceaf4f15eb424bbffe1b,35,0.69,#365889,$42,16.57,0.42,0.0,0.0,0.35,0.42,4445.89,0.44,-100.0,-0.02,0.2424242424242424,5.640839819382881,33,0,1,1,1,0,0,0,0,0,0,0,0.19,0.07,0.04,0.03,0.03,0.01,0.01,0.02,0.02,0,14.0,13.0,0,5.0,0,0,0,1.0,36.56108100883892,21.912180709275187,0,6.982513400197633,0,0,0,4.144431620159776,0.14285714285714285,0.23076923076923078,0,0.4,0,0,0,1.0
0x9c9eb059724f17d9f4818f9b2d6b08bd23eaaf93,39,1.92,#398416,$10,59.28,0.44,0.0,0.0,0.44,0.44,4662.37,0.47,-100.0,-0.02,0.3333333333333333,5.987637777301968,39,0,1,1,1,0,0,0,0,0,0,0,0.12,0.1,0.07,0.04,0,0.05,0.02,0.01,0.02,0.01,15.0,10.0,1.0,7.0,0,1.0,2.0,3.0,12.45480982321313,30.203495797070936,-1.363494319957364,21.661006129437528,0,-1.820149335766708,-0.8105840602102423,-1.3431982045072401,0.5333333333333333,0.2,0.0,0.42857142857142855,0,0.0,0.0,0.0
